./weights-01.hdf5	2.4996798144533763	0.32948929105794805	0.6112026364053101	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-02.hdf5	1.8924839382705814	0.4448105429208652	0.7627677090674688	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-03.hdf5	1.8796154419712023	0.42998352465166095	0.8121911039855177	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-04.hdf5	1.562259776391936	0.49752882972384205	0.8369028010517604	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-05.hdf5	1.3927101544925369	0.5453047768091644	0.8978583184262673	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-06.hdf5	1.3581218110670563	0.568369028693958	0.8797364087631125	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-07.hdf5	1.331588741189369	0.5650741357779778	0.8995057646878665	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-08.hdf5	1.1778810367945587	0.630971993999387	0.9324546937494733	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-09.hdf5	1.4407886034967086	0.5584843499460174	0.9225700150997281	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-10.hdf5	1.2272258303703547	0.6161449746009349	0.9159802291695722	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-11.hdf5	1.3535763657662583	0.5864909384062106	0.892915979052297	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-12.hdf5	1.3913147125448386	0.5700164736790162	0.9192751236566798	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-13.hdf5	1.419937813301652	0.5815486002596835	0.9011532111458567	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-14.hdf5	1.2455468429175791	0.6359143334715528	0.9176276773950807	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-15.hdf5	1.153140453176797	0.6507413515934638	0.9456342656097853	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-16.hdf5	1.2167989949418057	0.6573311356579059	0.9324546953206008	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-17.hdf5	1.221090042807125	0.6490939033679554	0.9390444810543658	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-18.hdf5	1.1919292054419854	0.6441515641903759	0.943986819151795	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-19.hdf5	1.2524363751073646	0.6457990119249071	0.929159802306425	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-20.hdf5	1.461357565648866	0.6013179564790239	0.9242174631288456	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-21.hdf5	1.0797050366488083	0.6771004931537873	0.9472817134425118	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-22.hdf5	1.311894371442779	0.6309719937048005	0.9390444811525612	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-23.hdf5	1.3601687058585479	0.6227347616112409	0.937397034694571	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-24.hdf5	1.305135021099738	0.639209226387533	0.9390444811525612	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-25.hdf5	1.17939092908699	0.6688632625331595	0.9423393724974141	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-26.hdf5	1.3686539321597757	0.6210873136803189	0.9423393740685414	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-27.hdf5	1.5036599044941206	0.6293245475413968	0.914332782907973	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-28.hdf5	1.2691374341581367	0.6787479398081684	0.9472817133443163	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-29.hdf5	1.2830018463009076	0.6622734766030036	0.9505766048855601	loss	categorical_accuracy	top_k_categorical_accuracy
./weights-30.hdf5	1.3104327803192264	0.6655683694207885	0.9406919275123559	loss	categorical_accuracy	top_k_categorical_accuracy
